epoch,train/loss,train/loss_step,val/loss,val/tas/rmse,val/tas/time_mean_rmse,val/tas/time_std_mae,val/pr/rmse,val/pr/time_mean_rmse,val/pr/time_std_mae,train/loss_epoch,test/tas/rmse,test/tas/time_mean_rmse,test/tas/time_std_mae,test/pr/rmse,test/pr/time_mean_rmse,test/pr/time_std_mae
0,0.454438179731369,0.454438179731369,0.49780842661857605,,,,,,,,,,,,,
1,0.40972959995269775,0.40972959995269775,0.43669426441192627,7.747727394104004,6.680722713470459,1.7479379177093506,3.1732382774353027,1.560795783996582,1.8002774715423584,0.5534096956253052,,,,,,
2,0.3978998064994812,0.3978998064994812,0.4279249310493469,7.436195373535156,6.592391490936279,1.6047160625457764,2.9838993549346924,1.3850725889205933,1.7095361948013306,0.4330783784389496,,,,,,
3,0.31939759850502014,0.31939759850502014,0.33624741435050964,7.058359622955322,6.075223922729492,1.686734676361084,2.9499778747558594,1.2924551963806152,1.3828532695770264,0.37706607580184937,,,,,,
4,0.3015162944793701,0.3015162944793701,0.3363282084465027,6.7219343185424805,6.153200149536133,1.131510615348816,2.5763638019561768,1.053015947341919,1.2919938564300537,0.3385796546936035,,,,,,
5,0.33003363013267517,0.33003363013267517,0.30320194363594055,6.655745029449463,5.9922332763671875,1.1563785076141357,2.5936357975006104,1.0083270072937012,1.2446584701538086,0.31506776809692383,,,,,,
6,0.2822931408882141,0.2822931408882141,0.3126496970653534,6.479626655578613,5.971868515014648,1.1877999305725098,2.4295599460601807,1.045541763305664,1.046419620513916,0.2994242310523987,,,,,,
7,0.2590751051902771,0.2590751051902771,0.28484442830085754,6.6288862228393555,5.90421724319458,1.2148537635803223,2.4608142375946045,0.9279642105102539,1.084281086921692,0.28443479537963867,,,,,,
8,0.2942972183227539,0.2942972183227539,0.281096488237381,6.354981422424316,5.877466201782227,1.1390389204025269,2.3509340286254883,0.9592640995979309,1.043245553970337,0.26601916551589966,,,,,,
9,0.25255998969078064,0.25255998969078064,0.262490451335907,6.47601318359375,5.759031772613525,1.1630226373672485,2.3025143146514893,0.8640297055244446,1.0244005918502808,0.25941726565361023,,,,,,
10,0.25596457719802856,0.25596457719802856,0.2645103931427002,6.254763603210449,5.826207160949707,1.0153909921646118,2.231876850128174,0.797619104385376,1.0159837007522583,0.2524370849132538,,,,,,
11,0.26678845286369324,0.26678845286369324,0.25246837735176086,6.172101020812988,5.777814865112305,0.9470340013504028,2.2527153491973877,0.8309097290039062,0.932500422000885,0.24715903401374817,,,,,,
12,0.26274457573890686,0.26274457573890686,0.258632630109787,6.139799118041992,5.7291083335876465,0.9258449673652649,2.1956398487091064,0.7572129368782043,0.9057667851448059,0.24372240900993347,,,,,,
13,0.22010962665081024,0.22010962665081024,0.2538718283176422,6.143524646759033,5.769622802734375,0.861323893070221,2.2315781116485596,0.7870839238166809,0.9613803625106812,0.23933476209640503,,,,,,
14,0.22370545566082,0.22370545566082,0.2978152930736542,6.102419376373291,5.716089248657227,0.9235069751739502,2.203766345977783,0.7749218344688416,0.9700689315795898,0.23788130283355713,,,,,,
15,0.25080156326293945,0.25080156326293945,0.26420700550079346,6.608502388000488,5.965424537658691,1.1128711700439453,2.3579001426696777,0.8473469018936157,0.9692248702049255,0.24673569202423096,,,,,,
16,0.2297874242067337,0.2297874242067337,0.24239936470985413,6.495908737182617,5.821415901184082,1.0854158401489258,2.200867176055908,0.7458717823028564,0.9813435673713684,0.24841202795505524,,,,,,
17,0.22184358537197113,0.22184358537197113,0.24600590765476227,6.047455310821533,5.67810583114624,0.8341872692108154,2.146456480026245,0.6879305243492126,0.9196520447731018,0.234343022108078,,,,,,
18,0.2332886904478073,0.2332886904478073,0.24170580506324768,6.027336120605469,5.663247108459473,0.8671491742134094,2.1662192344665527,0.7360744476318359,0.8424817323684692,0.23006108403205872,,,,,,
19,0.22192786633968353,0.22192786633968353,0.24436087906360626,5.997730255126953,5.64729118347168,0.8116508722305298,2.145937919616699,0.682780921459198,0.8682407736778259,0.22798287868499756,,,,,,
test,,,,,,,,,,,289.52410888671875,289.4898681640625,3.09598970413208,4.1078267097473145,3.6541965007781982,1.2785989046096802
